"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/07/25 03:26:00.003,n,336,0.72,0.36,1.08,12.3,84.9,1018.12,0,0,0,0,0.031357
2018/07/25 03:27:00.000,n,87,0.36,0,0.36,12.2,85,1018.12,0,0,0,0,0.027847
2018/07/25 03:28:00.000,n,174,0.36,0.36,0.72,12.2,84.9,1018.12,0,0,0,0,0.027008
2018/07/25 03:29:00.000,n,92,1.08,0.36,1.44,12.2,85.4,1018.12,0,0,0,0,0.027847
2018/07/25 03:30:00.000,n,172,1.08,0.36,1.08,12.2,85.1,1018.12,0,0,0,0,0.031357
2018/07/25 03:31:00.005,n,130,0.72,0.36,0.72,12.2,85,1018.12,0,0,0,0,0.027008
2018/07/25 03:32:00.002,n,132,2.52,2.16,3.24,12.2,85.1,1018.12,0,0,0,0,0.027008
2018/07/25 03:33:00.000,n,130,3.24,2.88,3.6,12.2,85.5,1018.12,0,0,0,0,0.02964
2018/07/25 03:34:00.012,n,207,1.8,1.44,2.16,12.2,85.3,1018.12,0,0,0,0,0.028725
2018/07/25 03:35:00.010,n,138,3.96,2.52,4.68,12.2,85.4,1018.12,0,0,0,0,0.025253
2018/07/25 03:36:00.007,n,134,3.24,2.16,4.32,12.2,85.5,1018.12,0,0,0,0,0.022659
2018/07/25 03:37:00.000,n,164,1.8,1.08,2.16,12.3,85.4,1018.12,0,0,0,0,0.023499
2018/07/25 03:38:00.001,n,148,2.52,2.16,2.88,12.2,85.4,1018.12,0,0,0,0,0.025253
2018/07/25 03:39:00.000,n,139,3.6,3.6,3.96,12.2,85.6,1018.12,0,0,0,0,0.025253
2018/07/25 03:40:00.000,n,143,3.96,3.96,4.68,12.3,85.6,1018.12,0,0,0,0,0.025253
2018/07/25 03:41:00.008,n,150,3.96,3.6,5.76,12.3,85.6,1018.12,0,0,0,0,0.025253
2018/07/25 03:42:00.006,n,178,2.88,1.8,3.6,12.3,85.7,1018.12,0,0,0,0,0.025253
2018/07/25 03:43:00.002,n,150,4.32,3.96,4.68,12.3,85.7,1018.12,0,0,0,0,0.026131
2018/07/25 03:44:00.000,n,157,5.04,5.04,5.4,12.3,85.7,1018.12,0,0,0,0,0.02964
2018/07/25 03:45:00.013,n,162,2.88,2.16,3.6,12.3,85.6,1018.12,0,0,0,0,0.026131
2018/07/25 03:46:00.000,n,191,4.32,3.96,4.68,12.2,85.6,1018.12,0,0,0,0,0.026131
2018/07/25 03:47:00.000,n,161,3.6,3.24,4.32,12.2,85.6,1018.12,0,0,0,0,0.027008
2018/07/25 03:48:00.004,n,165,3.6,2.88,4.68,12.2,85.7,1018.12,0,0,0,0,0.024376
2018/07/25 03:49:00.002,n,163,4.68,4.32,5.04,12.2,85.6,1018.12,0,0,0,0,0.027847
2018/07/25 03:50:00.000,n,172,2.88,2.52,3.24,12.2,85.6,1018.12,0,0,0,0,0.022659
2018/07/25 03:51:00.000,n,124,2.16,1.08,2.88,12.2,85.6,1018.12,0,0,0,0,0.027008
2018/07/25 03:52:00.010,n,158,6.48,5.76,6.84,12.2,85.6,1018.12,0,0,0,0,0.026131
2018/07/25 03:53:00.007,n,141,4.68,4.32,5.4,12.1,85.7,1018.12,0,0,0,0,0.025253
2018/07/25 03:54:00.004,n,157,5.4,5.04,6.12,12.1,85.9,1018.22,0,0,0,0,0.021782
2018/07/25 03:55:00.002,n,152,2.88,2.52,3.24,12.1,85.9,1018.22,0,0,0,0,0.032234
2018/07/25 03:56:00.000,n,176,2.16,0.72,2.88,12.1,85.9,1018.22,0,0,0,0,0.035706
2018/07/25 03:57:00.000,n,136,3.6,2.88,4.32,12.1,85.8,1018.22,0,0,0,0,0.040054
2018/07/25 03:58:00.000,n,146,1.8,1.08,2.16,12.1,85.8,1018.22,0,0,0,0,0.035706
2018/07/25 03:59:00.005,n,109,1.8,1.44,1.8,12.1,85.8,1018.22,0,0,0,0,0.036583
