"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/07/31 00:00:00.011,n,257,7.2,5.4,7.92,15.3,35.7,1020.42,0,0,0,0,0.032234
2018/07/31 00:01:00.000,n,301,2.52,1.8,2.88,15.3,35.7,1020.42,0,0,0,0,0.033951
2018/07/31 00:02:00.000,n,253,10.08,9.36,10.8,15.2,36.1,1020.42,0,0,0,0,0.031357
2018/07/31 00:03:00.002,n,255,8.28,7.92,9.36,15.2,36,1020.42,0,0,0,0,0.035744
2018/07/31 00:04:00.001,n,295,8.28,6.48,9.72,15.2,35.9,1020.42,0,0,0,0,0.034828
2018/07/31 00:05:00.000,n,278,5.76,5.04,6.84,15.2,35.9,1020.42,0,0,0,0,0.029602
2018/07/31 00:06:00.010,n,271,13.68,12.96,15.12,15.1,36.3,1020.32,0,0,0,0,0.033951
2018/07/31 00:07:00.007,n,278,12.6,9.36,14.4,15.1,36.1,1020.32,0,0,0,0,0.033951
2018/07/31 00:08:00.004,n,239,5.4,1.8,10.8,15.1,36,1020.32,0,0,0,0,0.033951
2018/07/31 00:09:00.001,n,262,7.2,6.12,8.64,15.1,36,1020.32,0,0,0,0,0.035744
2018/07/31 00:10:00.000,n,280,11.16,10.08,12.6,15.1,36,1020.32,0,0,0,0,0.033112
2018/07/31 00:11:00.000,n,267,7.56,6.12,8.28,15.1,36.1,1020.42,0,0,0,0,0.027885
2018/07/31 00:12:00.000,n,282,6.84,4.68,8.64,15.1,36.1,1020.42,0,0,0,0,0.033112
2018/07/31 00:13:00.006,n,248,12.24,11.52,12.96,15,36.3,1020.42,0,0,0,0,0.030479
2018/07/31 00:14:00.003,n,259,7.2,6.12,8.28,15,36.2,1020.42,0,0,0,0,0.034828
2018/07/31 00:15:00.000,n,248,9.72,7.2,11.52,15,36.2,1020.42,0,0,0,0,0.033112
2018/07/31 00:16:00.000,n,276,7.2,6.12,8.28,15,36.2,1020.42,0,0,0,0,0.030479
2018/07/31 00:17:00.009,n,247,5.76,5.04,5.76,14.9,36.3,1020.42,0,0,0,0,0.032234
2018/07/31 00:18:00.008,n,290,5.04,2.52,9,14.9,36.4,1020.42,0,0,0,0,0.027885
2018/07/31 00:19:00.000,n,261,9.72,7.56,11.16,14.9,36.3,1020.42,0,0,0,0,0.033112
2018/07/31 00:20:00.001,n,276,9.36,8.28,9.72,14.9,36.2,1020.42,0,0,0,0,0.032234
2018/07/31 00:21:00.000,n,267,9,7.56,10.8,14.9,36.3,1020.42,0,0,0,0,0.027885
2018/07/31 00:22:00.000,n,258,5.04,3.6,7.2,14.9,36.3,1020.42,0,0,0,0,0.029602
2018/07/31 00:23:00.000,n,231,6.48,5.76,7.2,14.9,36.3,1020.42,0,0,0,0,0.026131
2018/07/31 00:24:00.007,n,260,6.48,5.76,6.84,14.9,36.5,1020.42,0,0,0,0,0.029602
2018/07/31 00:25:00.004,n,255,6.48,6.12,7.56,14.9,36.3,1020.42,0,0,0,0,0.020027
2018/07/31 00:26:00.002,n,231,6.84,5.4,7.56,14.8,36.4,1020.32,0,0,0,0,0.023537
2018/07/31 00:27:00.015,n,261,3.96,2.16,5.04,14.8,36.4,1020.32,0,0,0,0,0.023537
2018/07/31 00:28:00.000,n,240,6.48,5.4,7.2,14.8,36.4,1020.32,0,0,0,0,0.027885
2018/07/31 00:29:00.000,n,249,10.8,10.440002,10.8,14.8,36.5,1020.32,0,0,0,0,0.026131
2018/07/31 00:30:00.000,n,343,2.16,1.08,2.88,14.8,36.3,1020.22,0,0,0,0,0.028763
2018/07/31 00:31:00.005,n,87,0.72,0.72,1.08,14.8,36.7,1020.22,0,0,0,0,0.029602
2018/07/31 00:32:00.004,n,135,1.08,0.36,1.44,14.8,36.9,1020.22,0,0,0,0,0.033112
2018/07/31 00:33:00.000,n,358,0.36,0.36,0.72,14.8,37,1020.22,0,0,0,0,0.025253
2018/07/31 00:34:00.000,n,170,4.32,3.96,4.68,14.7,37.5,1020.22,0,0,0,0,0.028763
2018/07/31 00:35:00.011,n,190,0.72,0.36,0.72,14.7,37.3,1020.12,0,0,0,0,0.02697
2018/07/31 00:36:00.009,n,196,2.52,2.16,2.88,14.6,37.5,1020.12,0,0,0,0,0.026131
2018/07/31 00:37:00.000,n,168,3.96,3.24,4.32,14.5,39.3,1020.12,0,0,0,0,0.023537
2018/07/31 00:38:00.003,n,149,3.6,2.52,3.96,14.4,39.2,1020.12,0,0,0,0,0.027008
2018/07/31 00:39:00.000,n,206,2.16,1.8,2.52,14.3,40.1,1020.12,0,0,0,0,0.034828
2018/07/31 00:40:00.000,n,202,2.52,1.8,2.88,14.2,40.9,1020.22,0,0,0,0,0.033989
2018/07/31 00:41:00.000,n,246,2.88,2.52,3.6,14.2,40.2,1020.22,0,0,0,0,0.032234
2018/07/31 00:42:00.010,n,154,1.8,1.08,3.24,14.1,40.9,1020.22,0,0,0,0,0.026131
2018/07/31 00:43:00.008,n,178,4.32,2.88,4.68,14.1,41.1,1020.22,0,0,0,0,0.033989
2018/07/31 00:44:00.006,n,146,2.16,1.8,2.52,14,41.6,1020.22,0,0,0,0,0.033989
