"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/08/05 00:00:00.005,n,149,2.52,1.08,3.6,14.7,75.1,1018.52,0,0,0,0,0.027847
2018/08/05 00:01:00.001,n,157,4.32,2.88,4.68,14.7,74.5,1018.52,0,0,0,0,0.028725
2018/08/05 00:02:00.000,n,134,2.52,2.16,2.52,14.7,74,1018.52,0,0,0,0,0.026131
2018/08/05 00:03:00.000,n,188,4.32,3.6,5.4,14.6,72.8,1018.42,0,0,0,0,0.02964
2018/08/05 00:04:00.000,n,135,2.88,1.44,4.32,14.7,72.7,1018.42,0,0,0,0,0.028725
2018/08/05 00:05:00.006,n,149,5.4,4.68,6.12,14.7,72.3,1018.42,0,0,0,0,0.028725
2018/08/05 00:06:00.004,n,123,5.04,2.16,6.84,14.7,71,1018.42,0,0,0,0,0.027847
2018/08/05 00:07:00.002,n,127,2.88,0.36,3.6,14.6,70.7,1018.42,0,0,0,0,0.027847
2018/08/05 00:08:00.000,n,90,1.8,1.08,3.24,14.6,70.6,1018.52,0,0,0,0,0.025253
2018/08/05 00:09:00.013,n,59,1.44,0.72,2.16,14.7,73.1,1018.52,0,0,0,0,0.02964
2018/08/05 00:10:00.000,n,222,1.08,0.36,1.44,14.9,73.6,1018.52,0,0,0,0,0.022659
2018/08/05 00:11:00.000,n,59,0.72,0.36,0.72,14.9,73.8,1018.52,0,0,0,0,0.01915
2018/08/05 00:12:00.000,n,74,2.52,2.16,3.24,15,73.4,1018.52,0,0,0,0,0.022659
2018/08/05 00:13:00.001,n,53,1.44,1.44,1.8,14.9,73.3,1018.52,0,0,0,0,0.020905
2018/08/05 00:14:00.000,n,36,1.08,0.36,2.16,14.9,74.5,1018.42,0,0,0,0,0.01915
2018/08/05 00:15:00.000,n,92,0.72,0,2.16,14.9,74.5,1018.42,0,0,0,0,0.020027
2018/08/05 00:16:00.011,n,135,2.16,1.8,2.52,14.9,73.3,1018.42,0,0,0,0,0.025253
2018/08/05 00:17:00.008,n,84,2.88,2.88,3.24,14.8,74.3,1018.42,0,0,0,0,0.020905
2018/08/05 00:18:00.007,n,64,1.08,0.72,2.52,14.8,75.1,1018.52,0,0,0,0,0.024376
2018/08/05 00:19:00.000,n,81,3.24,2.88,3.96,14.7,74.9,1018.52,0,0,0,0,0.021782
2018/08/05 00:20:00.002,n,98,2.52,1.44,3.24,14.6,75,1018.52,0,0,0,0,0.020027
2018/08/05 00:21:00.000,n,107,2.88,2.52,3.24,14.5,75,1018.52,0,0,0,0,0.020905
2018/08/05 00:22:00.000,n,137,4.68,3.96,5.04,14.5,74.5,1018.52,0,0,0,0,0.020905
2018/08/05 00:23:00.000,n,139,4.68,4.68,5.04,14.4,73.9,1018.52,0,0,0,0,0.01915
2018/08/05 00:24:00.006,n,142,3.96,3.96,4.32,14.3,74.2,1018.52,0,0,0,0,0.022659
2018/08/05 00:25:00.003,n,159,3.24,3.24,3.6,14.3,74.5,1018.52,0,0,0,0,0.021782
2018/08/05 00:26:00.000,n,166,5.4,5.04,5.4,14.3,73.2,1018.52,0,0,0,0,0.021782
