"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/07/24 00:00:00.015,n,58,1.8,0.72,2.52,12.5,77.7,1020.02,0,0,0,0,0.027847
2018/07/24 00:01:00.000,n,74,1.8,1.44,2.16,12.5,78,1020.02,0,0,0,0,0.030479
2018/07/24 00:02:00.000,n,53,1.08,1.08,1.8,12.5,77.9,1020.02,0,0,0,0,0.029602
2018/07/24 00:03:00.000,n,130,2.16,1.8,2.52,12.4,77.8,1020.02,0,0,0,0,0.033951
2018/07/24 00:04:00.006,n,156,2.88,2.52,3.24,12.4,77.9,1019.92,0,0,0,0,0.031319
2018/07/24 00:05:00.003,n,138,2.16,1.44,2.52,12.3,78,1019.92,0,0,0,0,0.030479
2018/07/24 00:06:00.000,n,148,2.16,1.8,2.52,12.3,78.1,1019.92,0,0,0,0,0.029602
2018/07/24 00:07:00.000,n,138,1.08,1.08,1.44,12.3,78.2,1019.92,0,0,0,0,0.027847
2018/07/24 00:08:00.011,n,255,0.36,0,0.36,12.2,78.2,1019.92,0,0,0,0,0.033073
2018/07/24 00:09:00.009,n,161,0.72,0.36,1.44,12.2,78.6,1019.92,0,0,0,0,0.02697
2018/07/24 00:10:00.000,n,152,1.08,0.72,1.08,12.2,78.6,1019.92,0,0,0,0,0.025253
2018/07/24 00:11:00.002,n,161,1.44,1.44,1.8,12.2,78.6,1019.92,0,0,0,0,0.024376
2018/07/24 00:12:00.000,n,146,1.44,1.08,1.8,12.1,78.8,1019.92,0,0,0,0,0.024376
2018/07/24 00:13:00.000,n,161,2.16,1.8,2.88,12.1,78.8,1019.92,0,0,0,0,0.023499
2018/07/24 00:14:00.000,n,140,2.88,1.8,3.6,12.1,78.9,1019.92,0,0,0,0,0.023499
2018/07/24 00:15:00.007,n,112,1.08,0.72,1.44,12.1,78.9,1019.92,0,0,0,0,0.020027
2018/07/24 00:16:00.004,n,127,0.72,0.36,1.8,12.1,78.9,1019.92,0,0,0,0,0.020027
2018/07/24 00:17:00.001,n,115,1.8,0.72,2.88,12.1,78.9,1019.92,0,0,0,0,0.020905
