"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/08/11 00:00:00.003,n,160,4.32,3.96,4.68,14.7,73.5,1021.62,0,0,0,0,0.029602
2018/08/11 00:01:00.000,n,148,6.12,5.76,6.12,14.7,73.5,1021.62,0,0,0,0,0.027847
2018/08/11 00:02:00.000,n,145,4.68,4.32,5.04,14.7,73.6,1021.52,0,0,0,0,0.031357
2018/08/11 00:03:00.000,n,154,7.56,6.48,7.92,14.7,73.7,1021.62,0,0,0,0,0.032196
2018/08/11 00:04:00.005,n,156,5.04,4.68,5.4,14.6,73.8,1021.62,0,0,0,0,0.028725
2018/08/11 00:05:00.002,n,155,5.76,5.4,6.12,14.6,73.9,1021.62,0,0,0,0,0.032196
2018/08/11 00:06:00.000,n,156,5.4,4.68,5.76,14.6,73.9,1021.62,0,0,0,0,0.037422
2018/08/11 00:07:00.000,n,147,6.12,4.68,7.2,14.6,73.9,1021.62,0,0,0,0,0.030479
2018/08/11 00:08:00.010,n,150,5.04,3.6,6.48,14.6,73.9,1021.62,0,0,0,0,0.035706
2018/08/11 00:09:00.007,n,166,5.4,3.24,6.84,14.7,73.6,1021.52,0,0,0,0,0.030479
2018/08/11 00:10:00.000,n,161,6.84,5.76,7.92,14.7,73.4,1021.52,0,0,0,0,0.031357
2018/08/11 00:11:00.001,n,166,4.68,4.32,5.04,14.7,73.4,1021.52,0,0,0,0,0.030479
2018/08/11 00:12:00.000,n,152,2.88,2.16,3.6,14.7,73.4,1021.52,0,0,0,0,0.028725
2018/08/11 00:13:00.000,n,159,2.88,2.52,3.24,14.7,73.4,1021.52,0,0,0,0,0.030479
2018/08/11 00:14:00.000,n,111,0.36,0,0.72,14.7,73.2,1021.52,0,0,0,0,0.031357
2018/08/11 00:15:00.006,n,112,1.8,0.72,2.16,14.7,73.2,1021.52,0,0,0,0,0.030479
2018/08/11 00:16:00.003,n,162,1.8,1.44,2.16,14.7,73.1,1021.52,0,0,0,0,0.025215
2018/08/11 00:17:00.001,n,134,2.52,2.16,2.88,14.7,72.8,1021.52,0,0,0,0,0.028725
2018/08/11 00:18:00.014,n,197,0.72,0.72,1.08,14.7,72.9,1021.52,0,0,0,0,0.028725
2018/08/11 00:19:00.000,n,255,0.36,0,0.72,14.8,72.9,1021.52,0,0,0,0,0.027008
2018/08/11 00:20:00.000,n,311,0.36,0.36,0.72,14.8,72.8,1021.52,0,0,0,0,0.027008
2018/08/11 00:21:00.000,n,251,1.8,1.44,2.16,14.8,72.8,1021.42,0,0,0,0,0.028725
2018/08/11 00:22:00.000,n,209,0.72,0.36,1.8,14.8,72.7,1021.42,0,0,0,0,0.023499
2018/08/11 00:23:00.006,n,217,1.08,0.72,1.08,14.8,72.6,1021.42,0,0,0,0,0.025215
2018/08/11 00:24:00.003,n,330,0.36,0.36,0.72,14.8,72.5,1021.42,0,0,0,0,0.028725
2018/08/11 00:25:00.000,n,75,0.36,0.36,0.72,14.8,72.5,1021.42,0,0,0,0,0.028725
2018/08/11 00:26:00.014,n,236,1.08,0.72,1.8,14.8,72.4,1021.42,0,0,0,0,0.032196
2018/08/11 00:27:00.011,n,282,1.08,0.72,1.44,14.8,72.3,1021.42,0,0,0,0,0.033073
2018/08/11 00:28:00.000,n,186,2.16,1.8,2.88,14.8,72.2,1021.42,0,0,0,0,0.025215
2018/08/11 00:29:00.000,n,250,4.32,3.6,5.4,14.8,72.2,1021.42,0,0,0,0,0.027847
2018/08/11 00:30:00.005,n,282,2.52,2.16,2.52,14.8,72.2,1021.42,0,0,0,0,0.026131
2018/08/11 00:31:00.002,n,326,2.16,1.44,2.52,14.8,72.3,1021.42,0,0,0,0,0.024376
2018/08/11 00:32:00.000,n,241,3.24,2.88,3.6,14.8,72.3,1021.42,0,0,0,0,0.023499
2018/08/11 00:33:00.000,n,339,1.44,1.08,1.44,14.9,72.2,1021.42,0,0,0,0,0.027008
2018/08/11 00:34:00.009,n,263,3.96,3.24,5.04,14.9,72.2,1021.42,0,0,0,0,0.035667
2018/08/11 00:35:00.003,n,186,1.44,0.72,1.8,14.9,72.1,1021.32,0,0,0,0,0.036545
2018/08/11 00:36:00.000,n,270,2.88,1.44,3.96,14.9,72.1,1021.42,0,0,0,0,0.033951
