"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/08/16 00:00:00.015,n,14,0.72,0.36,1.08,15.2,71.1,1016.82,0,0,0,0,0.031319
2018/08/16 00:01:00.000,n,65,1.8,1.44,1.8,15.2,71.3,1016.72,0,0,0,0,0.028763
2018/08/16 00:02:00.000,n,85,0.72,0.36,1.44,15.1,71.3,1016.72,0,0,0,0,0.027847
2018/08/16 00:03:00.000,n,285,0.72,0.36,1.08,15.1,71.3,1016.72,0,0,0,0,0.031319
2018/08/16 00:04:00.003,n,163,0.36,0,0.36,15.1,71.4,1016.72,0,0,0,0,0.027847
2018/08/16 00:05:00.001,n,45,3.6,3.6,3.96,15.1,71.6,1016.62,0,0,0,0,0.030479
2018/08/16 00:06:00.000,n,325,1.08,0.36,2.16,15,71.7,1016.62,0,0,0,0,0.026131
2018/08/16 00:07:00.011,n,52,1.8,1.44,2.16,15,72.4,1016.62,0,0,0,0,0.033112
2018/08/16 00:08:00.008,n,65,1.08,0.72,1.8,15,72.8,1016.62,0,0,0,0,0.028763
2018/08/16 00:09:00.004,n,152,1.08,0.72,1.44,15,72.7,1016.62,0,0,0,0,0.023499
2018/08/16 00:10:00.002,n,143,1.44,1.44,1.8,14.9,73,1016.62,0,0,0,0,0.022621
2018/08/16 00:11:00.000,n,92,2.88,2.52,2.88,14.9,73.6,1016.62,0,0,0,0,0.024376
2018/08/16 00:12:00.000,n,59,0.72,0,1.08,14.9,73.4,1016.62,0,0,0,0,0.021782
2018/08/16 00:13:00.000,n,69,2.88,2.88,3.24,14.9,73.9,1016.62,0,0,0,0,0.024376
2018/08/16 00:14:00.007,n,53,3.96,3.24,5.04,14.9,74.3,1016.62,0,0,0,0,0.020905
2018/08/16 00:15:00.004,n,63,2.52,2.16,3.24,15,74.4,1016.62,0,0,0,0,0.01915
2018/08/16 00:16:00.001,n,59,3.6,3.6,3.96,15,74.2,1016.62,0,0,0,0,0.020027
2018/08/16 00:17:00.000,n,50,3.96,3.96,3.96,14.9,74.2,1016.62,0,0,0,0,0.031357
2018/08/16 00:18:00.012,n,52,2.88,2.88,2.88,14.9,74.4,1016.62,0,0,0,0,0.032234
2018/08/16 00:19:00.000,n,28,3.24,2.88,3.6,14.9,74.5,1016.62,0,0,0,0,0.032234
2018/08/16 00:20:00.000,n,11,2.16,1.8,2.88,14.9,74.5,1016.62,0,0,0,0,0.028725
2018/08/16 00:21:00.001,n,35,0.72,0,1.8,14.9,74.6,1016.62,0,0,0,0,0.030518
2018/08/16 00:22:00.000,n,16,2.16,1.8,2.52,14.9,74.7,1016.62,0,0,0,0,0.030518
2018/08/16 00:23:00.000,n,30,1.8,1.08,2.16,14.9,75,1016.52,0,0,0,0,0.028725
2018/08/16 00:24:00.007,n,47,3.96,2.88,4.68,14.9,75,1016.52,0,0,0,0,0.039215
2018/08/16 00:25:00.005,n,35,2.88,2.52,3.24,14.9,75,1016.52,0,0,0,0,0.036583
2018/08/16 00:26:00.004,n,41,5.04,5.04,5.4,14.9,74.8,1016.52,0,0,0,0,0.033989
2018/08/16 00:27:00.001,n,14,2.88,2.88,3.24,14.9,74.8,1016.52,0,0,0,0,0.031357
2018/08/16 00:28:00.000,n,42,2.52,2.16,3.24,14.9,74.7,1016.52,0,0,0,0,0.031357
2018/08/16 00:29:00.000,n,26,2.52,2.52,2.88,14.9,74.6,1016.52,0,0,0,0,0.027885
2018/08/16 00:30:00.000,n,62,0.72,0.36,1.08,14.9,74.5,1016.52,0,0,0,0,0.02964
2018/08/16 00:31:00.005,n,56,2.52,1.8,2.88,14.9,74.5,1016.52,0,0,0,0,0.024376
2018/08/16 00:32:00.003,n,40,2.52,1.44,2.88,14.9,74.2,1016.52,0,0,0,0,0.027008
2018/08/16 00:33:00.000,n,51,2.16,1.8,2.52,14.9,74.1,1016.52,0,0,0,0,0.026131
2018/08/16 00:34:00.000,n,298,0.36,0,0.72,14.9,73.9,1016.52,0,0,0,0,0.025291
2018/08/16 00:35:00.011,n,32,2.16,1.8,2.52,14.9,73.9,1016.52,0,0,0,0,0.023537
2018/08/16 00:36:00.008,n,332,0.36,0.36,0.36,14.9,73.9,1016.52,0,0,0,0,0.025291
2018/08/16 00:37:00.000,n,65,1.08,1.08,1.44,14.9,73.9,1016.52,0,0,0,0,0.025291
2018/08/16 00:38:00.001,n,147,0.36,0.36,0.36,14.9,73.9,1016.52,0,0,0,0,0.02964
