"Timestamp","TZ","WindDir_Mean (deg)","WindSpd_Mean (km/h)","WindSpd_Min (km/h)","WindSpd_Max (km/h)","Temp_Mean (deg)","RH_Mean (%)","MSLP_Mean (hPa)","Rain_Acc (mm)","Rain_Intensity (mm/h)","Hail_Acc (hits/cm2)","Hail_Intensity (hits/cm2hr)","Solar_Mean (W/m2)"
2018/07/26 00:00:00.009,n,18,12.24,11.52,13.68,17.6,82.6,1018.62,0,0,0,0,0.027885
2018/07/26 00:01:00.000,n,5,13.32,4.68,15.48,17.6,82.6,1018.62,0,0,0,0,0.027885
2018/07/26 00:02:00.000,n,15,11.88,8.28,15.12,17.6,82.7,1018.62,0,0,0,0,0.034828
2018/07/26 00:03:00.001,n,20,14.4,11.16,18.72,17.6,82.7,1018.52,0,0,0,0,0.027885
2018/07/26 00:04:00.000,n,26,12.96,11.52,14.76,17.5,82.7,1018.52,0,0,0,0,0.031357
2018/07/26 00:05:00.000,n,30,13.68,9,16.919998,17.5,82.9,1018.52,0,0,0,0,0.031357
2018/07/26 00:06:00.008,n,22,19.44,18,20.880002,17.5,83,1018.42,0,0,0,0,0.027885
2018/07/26 00:07:00.004,n,12,10.8,9,11.52,17.5,83,1018.42,0,0,0,0,0.028763
2018/07/26 00:08:00.001,n,12,12.6,11.16,15.12,17.5,82.9,1018.42,0,0,0,0,0.028763
2018/07/26 00:09:00.015,n,43,13.32,11.88,14.76,17.5,82.8,1018.32,0,0,0,0,0.031357
2018/07/26 00:10:00.000,n,46,11.52,9.72,14.04,17.5,82.8,1018.22,0,0,0,0,0.026131
2018/07/26 00:11:00.000,n,21,14.76,14.04,17.28,17.5,82.7,1018.32,0,0,0,0,0.030479
2018/07/26 00:12:00.000,n,22,14.76,11.52,18,17.5,82.7,1018.32,0,0,0,0,0.027885
2018/07/26 00:13:00.005,n,21,13.68,12.6,14.4,17.5,82.7,1018.32,0,0,0,0,0.027885
2018/07/26 00:14:00.002,n,32,15.12,12.24,16.919998,17.5,82.7,1018.32,0,0,0,0,0.027885
2018/07/26 00:15:00.000,n,34,14.04,5.4,20.880002,17.6,82.8,1018.22,0,0,0,0,0.028763
2018/07/26 00:16:00.012,n,38,6.84,2.88,11.88,17.6,82.7,1018.22,0,0,0,0,0.02964
2018/07/26 00:17:00.009,n,13,19.44,18,21.599998,17.6,82.5,1018.22,0,0,0,0,0.027008
2018/07/26 00:18:00.006,n,6,11.52,4.32,15.12,17.6,82.5,1018.22,0,0,0,0,0.025291
2018/07/26 00:19:00.000,n,20,15.84,14.76,18.359998,17.6,82.2,1018.22,0,0,0,0,0.026131
2018/07/26 00:20:00.001,n,40,10.440002,10.08,11.16,17.6,82.1,1018.22,0,0,0,0,0.026131
2018/07/26 00:21:00.002,n,58,6.12,1.8,9.72,17.6,82,1018.12,0,0,0,0,0.026131
2018/07/26 00:22:00.000,n,10,7.92,6.84,10.440002,17.6,82,1018.12,0,0,0,0,0.026131
2018/07/26 00:23:00.000,n,22,12.6,10.8,13.32,17.6,81.9,1018.12,0,0,0,0,0.027885
2018/07/26 00:24:00.009,n,61,7.92,3.96,10.08,17.6,81.8,1018.22,0,0,0,0,0.026131
2018/07/26 00:25:00.006,n,350,6.84,6.12,7.56,17.6,81.7,1018.22,0,0,0,0,0.027008
